date,timeframe,monthly_mb_total_stocks,monthly_mb_advancing_stocks,monthly_mb_declining_stocks,monthly_mb_unchanged_stocks,monthly_mb_net_advances,monthly_mb_ad_ratio,monthly_mb_ad_line,monthly_mb_advance_pct,monthly_mb_decline_pct,monthly_mb_avg_pct_change,monthly_mb_pct_change_volatility,monthly_mb_long_new_highs,monthly_mb_long_new_lows,monthly_mb_total_stocks_hl_long,monthly_mb_net_long_new_highs,monthly_mb_hl_ratio_long,monthly_mb_long_new_highs_pct,monthly_mb_long_new_lows_pct,monthly_mb_net_hl_line_long,monthly_mb_medium_new_highs,monthly_mb_medium_new_lows,monthly_mb_total_stocks_hl_medium,monthly_mb_net_medium_new_highs,monthly_mb_hl_ratio_medium,monthly_mb_medium_new_highs_pct,monthly_mb_medium_new_lows_pct,monthly_mb_net_hl_line_medium,monthly_mb_short_new_highs,monthly_mb_short_new_lows,monthly_mb_total_stocks_hl_short,monthly_mb_net_short_new_highs,monthly_mb_hl_ratio_short,monthly_mb_short_new_highs_pct,monthly_mb_short_new_lows_pct,monthly_mb_net_hl_line_short,monthly_mb_stocks_above_ma_3,monthly_mb_total_stocks_ma_3,monthly_mb_pct_above_ma_3,monthly_mb_stocks_above_ma_6,monthly_mb_total_stocks_ma_6,monthly_mb_pct_above_ma_6,monthly_mb_stocks_above_ma_12,monthly_mb_total_stocks_ma_12,monthly_mb_pct_above_ma_12,monthly_mb_long_new_highs_gt_100,monthly_mb_long_success_condition,monthly_mb_medium_new_highs_gt_100,monthly_mb_medium_success_condition,monthly_mb_short_new_highs_gt_100,monthly_mb_short_success_condition,monthly_mb_ad_ratio_gt_2_0,monthly_mb_ad_ratio_lt_0_5,monthly_mb_strong_advance_breadth,monthly_mb_weak_advance_breadth,monthly_mb_timeframe,monthly_mb_universe,monthly_mb_hl_periods,monthly_mb_ma_periods,monthly_mb_bullish_momentum_5d,monthly_mb_bearish_momentum_5d,monthly_mb_net_momentum_5d,monthly_mb_bullish_momentum_10d,monthly_mb_bearish_momentum_10d,monthly_mb_net_momentum_10d,monthly_mb_bullish_momentum_20d,monthly_mb_bearish_momentum_20d,monthly_mb_net_momentum_20d,monthly_mb_overall_breadth_score,monthly_mb_breadth_rating,monthly_mb_signal_strength,monthly_mb_threshold_classification,monthly_mb_market_participation
2025-03-20,monthly,101,32,69,0,-37,0.46,1385,31.68,68.32,-0.34,1.28,8,4,101,4,2.00,7.92,3.96,1187,35,27,101,8,1.30,34.65,26.73,1523,101,101,101,0,1.00,100.00,100.00,0,55,101,54.46,68,101,67.33,51,101,50.50,0,0,0,0,1,1,0,1,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.20,0.40,0.30,0.30,0.00,0.25,0.35,-0.10,6.34,Very Poor,Weak Signal (Bearish),Neutral,31.68
2025-03-21,monthly,101,46,54,1,-8,0.85,1377,45.54,53.47,-0.11,1.61,6,15,101,-9,0.40,5.94,14.85,1178,19,68,101,-49,0.28,18.81,67.33,1474,101,101,101,0,1.00,100.00,100.00,0,42,101,41.58,47,101,46.53,56,101,55.45,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.30,0.30,0.00,0.25,0.30,-0.05,9.11,Very Poor,Neutral,Neutral,45.54
2025-03-24,monthly,101,89,12,0,77,7.42,1454,88.12,11.88,2.07,2.22,29,3,101,26,9.67,28.71,2.97,1204,73,8,101,65,9.12,72.28,7.92,1539,101,101,101,0,1.00,100.00,100.00,0,88,101,87.13,76,101,75.25,76,101,75.25,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.40,0.20,0.20,0.30,0.30,0.00,17.62,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),88.12
2025-03-25,monthly,101,59,42,0,17,1.40,1471,58.42,41.58,0.24,1.46,37,6,101,31,6.17,36.63,5.94,1235,66,12,101,54,5.50,65.35,11.88,1593,101,101,101,0,1.00,100.00,100.00,0,78,101,77.23,75,101,74.26,78,101,77.23,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.40,0.20,0.20,0.30,0.30,0.00,11.68,Very Poor,Neutral,Neutral,58.42
2025-03-26,monthly,101,35,65,1,-30,0.54,1441,34.65,64.36,-1.05,2.37,22,3,101,19,7.33,21.78,2.97,1254,42,44,101,-2,0.95,41.58,43.56,1591,101,101,101,0,1.00,100.00,100.00,0,38,101,37.62,60,101,59.41,75,101,74.26,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.40,0.20,0.20,0.30,0.30,0.00,6.93,Very Poor,Neutral,Neutral,34.65
2025-03-27,monthly,101,44,56,1,-12,0.79,1429,43.56,55.45,-0.73,2.51,15,10,101,5,1.50,14.85,9.90,1259,26,58,101,-32,0.45,25.74,57.43,1559,101,101,101,0,1.00,100.00,100.00,0,36,101,35.64,48,101,47.52,63,101,62.38,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.40,0.10,0.30,0.30,0.25,0.05,8.71,Very Poor,Neutral,Neutral,43.56
2025-03-28,monthly,101,11,90,0,-79,0.12,1350,10.89,89.11,-2.40,2.28,9,26,101,-17,0.35,8.91,25.74,1242,14,78,101,-64,0.18,13.86,77.23,1495,101,101,101,0,1.00,100.00,100.00,0,13,101,12.87,20,101,19.80,32,101,31.68,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.30,0.20,0.10,0.25,0.30,-0.05,2.18,Very Poor,Weak Signal (Bearish),Neutral,10.89
2025-03-31,monthly,101,56,44,1,12,1.27,1362,55.45,43.56,0.00,1.50,13,54,101,-41,0.24,12.87,53.47,1201,16,82,101,-66,0.20,15.84,81.19,1429,101,101,101,0,1.00,100.00,100.00,0,33,101,32.67,29,101,28.71,35,101,34.65,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.20,-0.20,0.20,0.20,0.00,0.25,0.25,0.00,11.09,Very Poor,Neutral,Neutral,55.45
2025-04-01,monthly,101,68,33,0,35,2.06,1397,67.33,32.67,0.53,1.65,9,9,101,0,1.00,8.91,8.91,1201,20,11,101,9,1.82,19.80,10.89,1438,101,101,101,0,1.00,100.00,100.00,0,70,101,69.31,33,101,32.67,37,101,36.63,0,0,0,0,1,1,1,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.20,-0.20,0.20,0.10,0.10,0.25,0.25,0.00,13.47,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),67.33
2025-04-02,monthly,101,80,21,0,59,3.81,1456,79.21,20.79,0.90,1.30,12,8,101,4,1.50,11.88,7.92,1205,71,18,101,53,3.94,70.30,17.82,1491,101,101,101,0,1.00,100.00,100.00,0,83,101,82.18,53,101,52.48,47,101,46.53,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.20,0.10,0.10,0.25,0.25,0.00,15.84,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),79.21
2025-04-03,monthly,101,20,80,1,-60,0.25,1396,19.80,79.21,-5.15,4.94,20,61,101,-41,0.33,19.80,60.40,1164,28,77,101,-49,0.36,27.72,76.24,1442,101,101,101,0,1.00,100.00,100.00,0,21,101,20.79,23,101,22.77,25,101,24.75,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.20,0.20,0.00,0.25,0.25,0.00,3.96,Very Poor,Weak Signal (Bearish),Neutral,19.80
2025-04-04,monthly,101,2,99,0,-97,0.02,1299,1.98,98.02,-6.33,3.21,8,82,101,-74,0.10,7.92,81.19,1090,9,99,101,-90,0.09,8.91,98.02,1352,101,101,101,0,1.00,100.00,100.00,0,0,101,0.00,1,101,0.99,3,101,2.97,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.20,0.30,-0.10,0.25,0.30,-0.05,0.40,Very Poor,Weak Signal (Bearish),Neutral,1.98
2025-04-07,monthly,101,47,54,0,-7,0.87,1292,46.53,53.47,0.10,2.68,0,94,101,-94,0.00,0.00,93.07,996,4,97,101,-93,0.04,3.96,96.04,1259,101,101,101,0,1.00,100.00,100.00,0,11,101,10.89,0,101,0.00,0,101,0.00,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.10,0.30,-0.20,0.25,0.25,0.00,9.31,Very Poor,Neutral,Neutral,46.53
2025-04-08,monthly,101,12,89,0,-77,0.13,1215,11.88,88.12,-2.15,2.26,0,30,101,-30,0.00,0.00,29.70,966,28,30,101,-2,0.93,27.72,29.70,1257,101,101,101,0,1.00,100.00,100.00,0,16,101,15.84,0,101,0.00,0,101,0.00,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.60,-0.40,0.10,0.40,-0.30,0.25,0.30,-0.05,2.38,Very Poor,Weak Signal (Bearish),Neutral,11.88
2025-04-09,monthly,101,100,1,0,99,100.00,1314,99.01,0.99,11.22,6.25,3,27,101,-24,0.11,2.97,26.73,942,87,29,101,58,3.00,86.14,28.71,1315,101,101,101,0,1.00,100.00,100.00,0,99,101,98.02,85,101,84.16,49,101,48.51,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.60,-0.40,0.20,0.40,-0.20,0.30,0.30,0.00,19.80,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),99.01
2025-04-10,monthly,101,9,92,0,-83,0.10,1231,8.91,91.09,-4.20,3.30,2,1,101,1,2.00,1.98,0.99,943,15,1,101,14,15.00,14.85,0.99,1329,101,101,101,0,1.00,100.00,100.00,0,71,101,70.30,66,101,65.35,16,101,15.84,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.60,-0.40,0.20,0.50,-0.30,0.30,0.30,0.00,1.78,Very Poor,Weak Signal (Bearish),Neutral,8.91
2025-04-11,monthly,101,84,17,0,67,4.94,1298,83.17,16.83,1.53,2.05,4,1,101,3,4.00,3.96,0.99,946,21,1,101,20,21.00,20.79,0.99,1349,101,101,101,0,1.00,100.00,100.00,0,48,101,47.52,90,101,89.11,44,101,43.56,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.40,0.00,0.30,0.40,-0.10,0.30,0.30,0.00,16.63,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),83.17
2025-04-14,monthly,101,74,27,0,47,2.74,1345,73.27,26.73,0.90,1.54,11,0,101,11,,10.89,0.00,957,78,4,101,74,19.50,77.23,3.96,1423,101,101,101,0,1.00,100.00,100.00,0,84,101,83.17,92,101,91.09,57,101,56.44,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.40,0.20,0.40,0.40,0.00,0.30,0.30,0.00,14.65,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),73.27
2025-04-15,monthly,101,55,46,0,9,1.20,1354,54.46,45.54,0.30,1.60,12,0,101,12,,11.88,0.00,969,49,3,101,46,16.33,48.51,2.97,1469,101,101,101,0,1.00,100.00,100.00,0,67,101,66.34,81,101,80.20,57,101,56.44,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.20,0.40,0.40,0.40,0.00,0.30,0.25,0.05,10.89,Very Poor,Neutral,Neutral,54.46
2025-04-16,monthly,101,3,98,0,-95,0.03,1259,2.97,97.03,-2.26,1.60,2,0,101,2,,1.98,0.00,971,11,76,101,-65,0.14,10.89,75.25,1404,101,101,101,0,1.00,100.00,100.00,0,9,101,8.91,24,101,23.76,41,101,40.59,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.40,0.00,0.30,0.50,-0.20,0.25,0.30,-0.05,0.59,Very Poor,Weak Signal (Bearish),Neutral,2.97
2025-04-17,monthly,101,67,33,1,34,2.03,1293,66.34,32.67,0.60,1.47,2,0,101,2,,1.98,0.00,973,9,17,101,-8,0.53,8.91,16.83,1396,101,101,101,0,1.00,100.00,100.00,0,41,101,40.59,46,101,45.54,50,101,49.50,0,0,0,0,1,1,1,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.30,0.40,-0.10,0.25,0.30,-0.05,13.27,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),66.34
2025-04-21,monthly,101,9,92,0,-83,0.10,1210,8.91,91.09,-2.16,1.61,2,2,101,0,1.00,1.98,1.98,973,8,80,101,-72,0.10,7.92,79.21,1324,101,101,101,0,1.00,100.00,100.00,0,12,101,11.88,12,101,11.88,27,101,26.73,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.30,0.40,-0.10,0.25,0.35,-0.10,1.78,Very Poor,Weak Signal (Bearish),Neutral,8.91
2025-04-22,monthly,101,101,0,0,101,,1311,100.00,0.00,2.47,1.17,7,0,101,7,,6.93,0.00,980,40,2,101,38,20.00,39.60,1.98,1362,101,101,101,0,1.00,100.00,100.00,0,90,101,89.11,56,101,55.45,71,101,70.30,0,0,0,0,1,1,0,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.40,0.40,0.00,0.25,0.35,-0.10,20.00,Poor,Neutral,Neutral,100.00
2025-04-23,monthly,101,78,23,0,55,3.39,1366,77.23,22.77,1.83,2.26,26,0,101,26,,25.74,0.00,1006,90,4,101,86,22.50,89.11,3.96,1448,101,101,101,0,1.00,100.00,100.00,0,90,101,89.11,84,101,83.17,91,101,90.10,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.40,0.00,0.50,0.30,0.20,0.30,0.35,-0.05,15.45,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),77.23
2025-04-24,monthly,101,86,15,0,71,5.73,1437,85.15,14.85,2.81,2.84,29,2,101,27,14.50,28.71,1.98,1033,53,18,101,35,2.94,52.48,17.82,1483,101,101,101,0,1.00,100.00,100.00,0,85,101,84.16,90,101,89.11,92,101,91.09,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.20,0.40,0.50,0.30,0.20,0.35,0.35,0.00,17.03,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),85.15
2025-04-25,monthly,101,65,36,0,29,1.81,1466,64.36,35.64,0.59,2.55,39,4,101,35,9.75,38.61,3.96,1068,55,17,101,38,3.24,54.46,16.83,1521,101,101,101,0,1.00,100.00,100.00,0,76,101,75.25,82,101,81.19,84,101,83.17,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.20,0.40,0.50,0.20,0.30,0.35,0.35,0.00,12.87,Very Poor,Neutral,Neutral,64.36
2025-04-28,monthly,101,60,41,0,19,1.46,1485,59.41,40.59,0.16,0.95,39,0,101,39,,38.61,0.00,1107,59,7,101,52,8.43,58.42,6.93,1573,101,101,101,0,1.00,100.00,100.00,0,64,101,63.37,86,101,85.15,82,101,81.19,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.00,0.60,0.40,0.20,0.20,0.35,0.30,0.05,11.88,Very Poor,Neutral,Neutral,59.41
2025-04-29,monthly,101,74,27,0,47,2.74,1532,73.27,26.73,0.58,1.75,33,6,101,27,5.50,32.67,5.94,1134,52,20,101,32,2.60,51.49,19.80,1605,101,101,101,0,1.00,100.00,100.00,0,70,101,69.31,87,101,86.14,91,101,90.10,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.00,0.60,0.40,0.20,0.20,0.40,0.30,0.10,14.65,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),73.27
2025-04-30,monthly,101,67,34,0,33,1.97,1565,66.34,33.66,0.19,2.00,27,4,101,23,6.75,26.73,3.96,1157,51,58,101,-7,0.88,50.50,57.43,1598,101,101,101,0,1.00,100.00,100.00,0,74,101,73.27,81,101,80.20,91,101,90.10,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.40,0.20,0.20,0.40,0.30,0.10,13.27,Very Poor,Neutral,Neutral,66.34
2025-05-01,monthly,101,47,54,0,-7,0.87,1558,46.53,53.47,0.16,2.30,44,3,101,41,14.67,43.56,2.97,1198,64,7,101,57,9.14,63.37,6.93,1655,101,101,101,0,1.00,100.00,100.00,0,51,101,50.50,66,101,65.35,85,101,84.16,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.40,0.10,0.30,0.35,0.30,0.05,9.31,Very Poor,Neutral,Neutral,46.53
2025-05-02,monthly,101,89,12,0,77,7.42,1635,88.12,11.88,2.04,2.72,59,0,101,59,,58.42,0.00,1257,76,7,101,69,10.86,75.25,6.93,1724,101,101,101,0,1.00,100.00,100.00,0,81,101,80.20,89,101,88.12,90,101,89.11,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.50,0.10,0.40,0.40,0.25,0.15,17.62,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),88.12
2025-05-05,monthly,101,40,61,0,-21,0.66,1614,39.60,60.40,-0.37,1.41,33,2,101,31,16.50,32.67,1.98,1288,38,21,101,17,1.81,37.62,20.79,1741,101,101,101,0,1.00,100.00,100.00,0,76,101,75.25,78,101,77.23,85,101,84.16,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.50,0.00,0.50,0.40,0.20,0.20,7.92,Very Poor,Neutral,Neutral,39.60
2025-05-06,monthly,101,29,71,1,-42,0.41,1572,28.71,70.30,-0.92,2.48,10,5,101,5,2.00,9.90,4.95,1293,16,60,101,-44,0.27,15.84,59.41,1697,101,101,101,0,1.00,100.00,100.00,0,26,101,25.74,60,101,59.41,78,101,77.23,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.40,0.10,0.30,0.40,0.25,0.15,5.74,Very Poor,Weak Signal (Bearish),Neutral,28.71
2025-05-07,monthly,101,73,27,1,46,2.70,1618,72.28,26.73,0.53,2.22,28,6,101,22,4.67,27.72,5.94,1315,42,28,101,14,1.50,41.58,27.72,1711,101,101,101,0,1.00,100.00,100.00,0,66,101,65.35,66,101,65.35,73,101,72.28,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.40,0.10,0.30,0.45,0.20,0.25,14.46,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),72.28
2025-05-08,monthly,101,71,30,0,41,2.37,1659,70.30,29.70,1.08,2.82,48,10,101,38,4.80,47.52,9.90,1353,66,18,101,48,3.67,65.35,17.82,1759,101,101,101,0,1.00,100.00,100.00,0,69,101,68.32,67,101,66.34,75,101,74.26,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.20,0.40,0.40,0.10,0.30,0.45,0.20,0.25,14.06,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),70.30
2025-05-09,monthly,101,41,60,0,-19,0.68,1640,40.59,59.41,0.12,2.62,16,4,101,12,4.00,15.84,3.96,1365,27,24,101,3,1.12,26.73,23.76,1762,101,101,101,0,1.00,100.00,100.00,0,60,101,59.41,60,101,59.41,74,101,73.27,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.40,0.10,0.30,0.45,0.15,0.30,8.12,Very Poor,Neutral,Neutral,40.59
2025-05-12,monthly,101,87,14,0,73,6.21,1713,86.14,13.86,3.75,3.64,64,11,101,53,5.82,63.37,10.89,1418,77,22,101,55,3.50,76.24,21.78,1817,101,101,101,0,1.00,100.00,100.00,0,86,101,85.15,83,101,82.18,77,101,76.24,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.20,0.40,0.50,0.10,0.40,0.45,0.15,0.30,17.23,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),86.14
2025-05-13,monthly,101,61,40,0,21,1.52,1734,60.40,39.60,0.97,2.09,55,7,101,48,7.86,54.46,6.93,1466,65,13,101,52,5.00,64.36,12.87,1869,101,101,101,0,1.00,100.00,100.00,0,78,101,77.23,81,101,80.20,79,101,78.22,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.00,0.60,0.40,0.10,0.30,0.40,0.15,0.25,12.08,Very Poor,Neutral,Neutral,60.40
2025-05-14,monthly,101,47,54,0,-7,0.87,1727,46.53,53.47,0.01,1.66,32,11,101,21,2.91,31.68,10.89,1487,39,27,101,12,1.44,38.61,26.73,1881,101,101,101,0,1.00,100.00,100.00,0,61,101,60.40,79,101,78.22,78,101,77.23,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.40,0.10,0.30,0.40,0.15,0.25,9.31,Very Poor,Neutral,Neutral,46.53
2025-05-15,monthly,101,61,40,0,21,1.52,1748,60.40,39.60,0.48,1.66,28,0,101,28,,27.72,0.00,1515,43,24,101,19,1.79,42.57,23.76,1900,101,101,101,0,1.00,100.00,100.00,0,63,101,62.38,91,101,90.10,84,101,83.17,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.40,0.10,0.30,0.40,0.10,0.30,12.08,Very Poor,Neutral,Neutral,60.40
2025-05-16,monthly,101,78,22,1,56,3.55,1804,77.23,21.78,0.61,1.18,35,0,101,35,,34.65,0.00,1550,54,17,101,37,3.18,53.47,16.83,1937,101,101,101,0,1.00,100.00,100.00,0,77,101,76.24,90,101,89.11,92,101,91.09,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.40,0.10,0.30,0.45,0.10,0.35,15.45,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),77.23
2025-05-19,monthly,101,63,38,0,25,1.66,1829,62.38,37.62,0.12,1.21,25,0,101,25,,24.75,0.00,1575,47,34,101,13,1.38,46.53,33.66,1950,101,101,101,0,1.00,100.00,100.00,0,67,101,66.34,74,101,73.27,94,101,93.07,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.40,0.10,0.30,0.45,0.05,0.40,12.48,Very Poor,Neutral,Neutral,62.38
2025-05-20,monthly,101,45,56,0,-11,0.80,1818,44.55,55.45,-0.17,1.01,16,0,101,16,,15.84,0.00,1591,32,20,101,12,1.60,31.68,19.80,1962,101,101,101,0,1.00,100.00,100.00,0,50,101,49.50,64,101,63.37,94,101,93.07,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.40,0.00,0.40,0.40,0.05,0.35,8.91,Very Poor,Neutral,Neutral,44.55
2025-05-21,monthly,101,6,95,0,-89,0.06,1729,5.94,94.06,-1.65,1.38,18,3,101,15,6.00,17.82,2.97,1606,36,59,101,-23,0.61,35.64,58.42,1939,101,101,101,0,1.00,100.00,100.00,0,9,101,8.91,27,101,26.73,62,101,61.39,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.30,0.10,0.20,0.35,0.10,0.25,1.19,Very Poor,Weak Signal (Bearish),Neutral,5.94
2025-05-22,monthly,101,43,56,2,-13,0.77,1716,42.57,55.45,-0.15,1.30,6,5,101,1,1.20,5.94,4.95,1607,13,76,101,-63,0.17,12.87,75.25,1876,101,101,101,0,1.00,100.00,100.00,0,21,101,20.79,19,101,18.81,54,101,53.47,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.20,0.10,0.10,0.30,0.10,0.20,8.51,Very Poor,Neutral,Neutral,42.57
2025-05-23,monthly,101,27,74,0,-47,0.36,1669,26.73,73.27,-0.84,2.44,5,14,101,-9,0.36,4.95,13.86,1598,11,74,101,-63,0.15,10.89,73.27,1813,101,101,101,0,1.00,100.00,100.00,0,32,101,31.68,19,101,18.81,40,101,39.60,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.40,-0.40,0.20,0.20,0.00,0.30,0.15,0.15,5.35,Very Poor,Weak Signal (Bearish),Neutral,26.73
2025-05-27,monthly,101,94,7,0,87,13.43,1756,93.07,6.93,2.01,2.24,25,4,101,21,6.25,24.75,3.96,1619,72,6,101,66,12.00,71.29,5.94,1879,101,101,101,0,1.00,100.00,100.00,0,92,101,91.09,64,101,63.37,64,101,63.37,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.20,0.20,0.00,0.35,0.15,0.20,18.61,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),93.07
2025-05-28,monthly,101,26,75,0,-49,0.35,1707,25.74,74.26,-0.60,1.75,26,4,101,22,6.50,25.74,3.96,1641,67,5,101,62,13.40,66.34,4.95,1941,101,101,101,0,1.00,100.00,100.00,0,70,101,69.31,60,101,59.41,50,101,49.50,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.60,-0.40,0.20,0.30,-0.10,0.30,0.20,0.10,5.15,Very Poor,Weak Signal (Bearish),Neutral,25.74
2025-05-29,monthly,101,51,50,0,1,1.02,1708,50.50,49.50,-0.15,1.42,18,8,101,10,2.25,17.82,7.92,1651,40,43,101,-3,0.93,39.60,42.57,1938,101,101,101,0,1.00,100.00,100.00,0,39,101,38.61,60,101,59.41,50,101,49.50,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.20,0.30,-0.10,0.30,0.20,0.10,10.10,Very Poor,Neutral,Neutral,50.50
2025-05-30,monthly,101,54,47,0,7,1.15,1715,53.47,46.53,-0.11,2.77,14,16,101,-2,0.88,13.86,15.84,1649,25,56,101,-31,0.45,24.75,55.45,1907,101,101,101,0,1.00,100.00,100.00,0,52,101,51.49,63,101,62.38,50,101,49.50,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.20,0.30,-0.10,0.30,0.20,0.10,10.69,Very Poor,Neutral,Neutral,53.47
2025-06-02,monthly,101,63,38,0,25,1.66,1740,62.38,37.62,0.47,1.41,14,15,101,-1,0.93,13.86,14.85,1648,26,35,101,-9,0.74,25.74,34.65,1898,101,101,101,0,1.00,100.00,100.00,0,58,101,57.43,66,101,65.35,50,101,49.50,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.10,0.30,-0.20,0.25,0.20,0.05,12.48,Very Poor,Neutral,Neutral,62.38
