date,timeframe,monthly_mb_total_stocks,monthly_mb_advancing_stocks,monthly_mb_declining_stocks,monthly_mb_unchanged_stocks,monthly_mb_net_advances,monthly_mb_ad_ratio,monthly_mb_ad_line,monthly_mb_advance_pct,monthly_mb_decline_pct,monthly_mb_avg_pct_change,monthly_mb_pct_change_volatility,monthly_mb_long_new_highs,monthly_mb_long_new_lows,monthly_mb_total_stocks_hl_long,monthly_mb_net_long_new_highs,monthly_mb_hl_ratio_long,monthly_mb_long_new_highs_pct,monthly_mb_long_new_lows_pct,monthly_mb_net_hl_line_long,monthly_mb_medium_new_highs,monthly_mb_medium_new_lows,monthly_mb_total_stocks_hl_medium,monthly_mb_net_medium_new_highs,monthly_mb_hl_ratio_medium,monthly_mb_medium_new_highs_pct,monthly_mb_medium_new_lows_pct,monthly_mb_net_hl_line_medium,monthly_mb_short_new_highs,monthly_mb_short_new_lows,monthly_mb_total_stocks_hl_short,monthly_mb_net_short_new_highs,monthly_mb_hl_ratio_short,monthly_mb_short_new_highs_pct,monthly_mb_short_new_lows_pct,monthly_mb_net_hl_line_short,monthly_mb_stocks_above_ma_3,monthly_mb_total_stocks_ma_3,monthly_mb_pct_above_ma_3,monthly_mb_stocks_above_ma_6,monthly_mb_total_stocks_ma_6,monthly_mb_pct_above_ma_6,monthly_mb_stocks_above_ma_12,monthly_mb_total_stocks_ma_12,monthly_mb_pct_above_ma_12,monthly_mb_long_new_highs_gt_100,monthly_mb_long_success_condition,monthly_mb_medium_new_highs_gt_100,monthly_mb_medium_success_condition,monthly_mb_short_new_highs_gt_100,monthly_mb_short_success_condition,monthly_mb_ad_ratio_gt_2_0,monthly_mb_ad_ratio_lt_0_5,monthly_mb_strong_advance_breadth,monthly_mb_weak_advance_breadth,monthly_mb_timeframe,monthly_mb_universe,monthly_mb_hl_periods,monthly_mb_ma_periods,monthly_mb_bullish_momentum_5d,monthly_mb_bearish_momentum_5d,monthly_mb_net_momentum_5d,monthly_mb_bullish_momentum_10d,monthly_mb_bearish_momentum_10d,monthly_mb_net_momentum_10d,monthly_mb_bullish_momentum_20d,monthly_mb_bearish_momentum_20d,monthly_mb_net_momentum_20d,monthly_mb_overall_breadth_score,monthly_mb_breadth_rating,monthly_mb_signal_strength,monthly_mb_threshold_classification,monthly_mb_market_participation
2025-03-05,monthly,998,788,207,3,581,3.81,11290,78.96,20.74,1.32,2.15,34,154,998,-120,0.22,3.41,15.43,12039,102,329,998,-227,0.31,10.22,32.97,12997,998,998,998,0,1.00,100.00,100.00,0,577,998,57.82,381,998,38.18,308,998,30.86,0,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.40,2.00,2.20,0.30,1.90,2.25,0.20,2.05,15.79,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),78.96
2025-03-06,monthly,998,263,732,3,-469,0.36,10821,26.35,73.35,-1.56,2.94,48,268,998,-220,0.18,4.81,26.85,11819,254,423,998,-169,0.60,25.45,42.38,12828,998,998,998,0,1.00,100.00,100.00,0,378,998,37.88,281,998,28.16,265,998,26.55,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.40,0.60,1.80,2.20,0.40,1.80,2.20,0.25,1.95,5.27,Very Poor,Weak Signal (Bearish),Neutral,26.35
2025-03-07,monthly,998,650,346,2,304,1.88,11125,65.13,34.67,0.77,2.53,130,378,998,-248,0.34,13.03,37.88,11571,415,492,998,-77,0.84,41.58,49.30,12751,998,998,998,0,1.00,100.00,100.00,0,516,998,51.70,432,998,43.29,382,998,38.28,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.60,1.60,2.20,0.30,1.90,2.20,0.25,1.95,13.03,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),65.13
2025-03-10,monthly,998,220,774,4,-554,0.28,10571,22.04,77.56,-2.29,3.12,206,403,998,-197,0.51,20.64,40.38,11374,399,493,998,-94,0.81,39.98,49.40,12657,998,998,998,0,1.00,100.00,100.00,0,314,998,31.46,342,998,34.27,304,998,30.46,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.60,1.60,2.20,0.40,1.80,2.20,0.25,1.95,4.41,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),22.04
2025-03-11,monthly,998,338,657,3,-319,0.51,10252,33.87,65.83,-0.75,2.72,20,327,998,-307,0.06,2.00,32.77,11067,89,541,998,-452,0.16,8.92,54.21,12205,998,998,998,0,1.00,100.00,100.00,0,175,998,17.54,176,998,17.64,181,998,18.14,0,1,0,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.40,1.80,2.20,0.25,1.95,6.77,Very Poor,Neutral,Neutral,33.87
2025-03-12,monthly,998,427,569,2,-142,0.75,10110,42.79,57.01,-0.08,2.26,4,269,998,-265,0.01,0.40,26.95,10802,247,506,998,-259,0.49,24.75,50.70,11946,998,998,998,0,1.00,100.00,100.00,0,383,998,38.38,164,998,16.43,115,998,11.52,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.40,1.60,2.20,0.40,1.80,2.20,0.25,1.95,8.56,Very Poor,Neutral,Neutral,42.79
2025-03-13,monthly,998,198,796,4,-598,0.25,9512,19.84,79.76,-1.55,2.15,10,390,998,-380,0.03,1.00,39.08,10422,110,561,998,-451,0.20,11.02,56.21,11495,998,998,998,0,1.00,100.00,100.00,0,180,998,18.04,136,998,13.63,101,998,10.12,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.00,0.40,1.60,2.20,0.50,1.70,2.20,0.30,1.90,3.97,Very Poor,Weak Signal (Bearish),Neutral,19.84
2025-03-14,monthly,998,928,68,2,860,13.65,10372,92.99,6.81,2.41,2.10,29,57,998,-28,0.51,2.91,5.71,10394,358,108,998,250,3.31,35.87,10.82,11745,998,998,998,0,1.00,100.00,100.00,0,848,998,84.97,501,998,50.20,304,998,30.46,0,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.50,1.70,2.20,0.30,1.90,18.60,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),92.99
2025-03-17,monthly,998,896,97,5,799,9.24,11171,89.78,9.72,1.49,1.50,91,19,998,72,4.79,9.12,1.90,10466,828,34,998,794,24.35,82.97,3.41,12539,998,998,998,0,1.00,100.00,100.00,0,974,998,97.60,837,998,83.87,488,998,48.90,0,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.30,0.40,1.90,2.25,0.30,1.95,17.96,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),89.78
2025-03-18,monthly,998,288,706,4,-418,0.41,10753,28.86,70.74,-0.79,1.83,64,34,998,30,1.88,6.41,3.41,10496,348,122,998,226,2.85,34.87,12.22,12765,998,998,998,0,1.00,100.00,100.00,0,531,998,53.21,741,998,74.25,468,998,46.89,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.40,0.40,2.00,2.30,0.40,1.90,2.20,0.35,1.85,5.77,Very Poor,Weak Signal (Bearish),Neutral,28.86
2025-03-19,monthly,998,777,216,5,561,3.60,11314,77.86,21.64,1.16,1.75,148,41,998,107,3.61,14.83,4.11,10603,541,194,998,347,2.79,54.21,19.44,13112,998,998,998,0,1.00,100.00,100.00,0,694,998,69.54,867,998,86.87,639,998,64.03,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.40,2.20,2.30,0.40,1.90,2.25,0.35,1.90,15.57,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),77.86
2025-03-20,monthly,998,312,679,7,-367,0.46,10947,31.26,68.04,-0.55,1.35,112,43,998,69,2.60,11.22,4.31,10672,377,245,998,132,1.54,37.78,24.55,13244,998,998,998,0,1.00,100.00,100.00,0,524,998,52.51,704,998,70.54,546,998,54.71,1,1,1,1,1,1,0,1,0,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.20,2.40,2.30,0.30,2.00,2.25,0.35,1.90,6.25,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),31.26
2025-03-21,monthly,998,346,644,8,-298,0.54,10649,34.67,64.53,-0.35,1.61,45,130,998,-85,0.35,4.51,13.03,10587,146,651,998,-505,0.22,14.63,65.23,12739,998,998,998,0,1.00,100.00,100.00,0,268,998,26.85,445,998,44.59,523,998,52.40,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.30,0.30,2.00,2.25,0.30,1.95,6.93,Very Poor,Neutral,Neutral,34.67
2025-03-24,monthly,998,874,123,1,751,7.11,11400,87.58,12.32,2.10,2.11,316,20,998,296,15.80,31.66,2.00,10883,687,98,998,589,7.01,68.84,9.82,13328,998,998,998,0,1.00,100.00,100.00,0,842,998,84.37,753,998,75.45,762,998,76.35,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.40,0.20,2.20,2.30,0.30,2.00,17.52,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),87.58
2025-03-25,monthly,998,426,569,3,-143,0.75,11257,42.69,57.01,-0.29,1.42,355,59,998,296,6.02,35.57,5.91,11179,622,158,998,464,3.94,62.32,15.83,13792,998,998,998,0,1.00,100.00,100.00,0,687,998,68.84,674,998,67.54,709,998,71.04,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.40,0.20,2.20,2.30,0.30,2.00,8.54,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),42.69
2025-03-26,monthly,998,434,559,5,-125,0.78,11132,43.49,56.01,-0.56,2.02,257,38,998,219,6.76,25.75,3.81,11398,411,344,998,67,1.19,41.18,34.47,13859,998,998,998,0,1.00,100.00,100.00,0,392,998,39.28,596,998,59.72,731,998,73.25,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.40,0.20,2.20,2.30,0.30,2.00,8.70,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),43.49
2025-03-27,monthly,998,398,594,6,-196,0.67,10936,39.88,59.52,-0.44,2.51,142,63,998,79,2.25,14.23,6.31,11477,276,537,998,-261,0.51,27.66,53.81,13598,998,998,998,0,1.00,100.00,100.00,0,397,998,39.78,496,998,49.70,644,998,64.53,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.40,0.10,2.30,2.30,0.30,2.00,7.98,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),39.88
2025-03-28,monthly,998,148,848,2,-700,0.17,10236,14.83,84.97,-1.82,1.86,89,187,998,-98,0.48,8.92,18.74,11379,161,725,998,-564,0.22,16.13,72.65,13034,998,998,998,0,1.00,100.00,100.00,0,181,998,18.14,247,998,24.75,353,998,35.37,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.30,0.20,2.10,2.25,0.35,1.90,2.97,Very Poor,Weak Signal (Bearish),Neutral,14.83
2025-03-31,monthly,998,659,334,5,325,1.97,10561,66.03,33.47,0.41,3.84,168,403,998,-235,0.42,16.83,40.38,11144,260,734,998,-474,0.35,26.05,73.55,12560,998,998,998,0,1.00,100.00,100.00,0,428,998,42.89,345,998,34.57,406,998,40.68,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.20,2.00,2.25,0.30,1.95,13.21,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),66.03
2025-04-01,monthly,998,629,363,6,266,1.73,10827,63.03,36.37,0.32,1.76,124,99,998,25,1.25,12.42,9.92,11169,269,155,998,114,1.74,26.95,15.53,12674,998,998,998,0,1.00,100.00,100.00,0,707,998,70.84,415,998,41.58,429,998,42.99,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.10,2.10,2.25,0.25,2.00,12.61,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),63.03
2025-04-02,monthly,998,826,171,1,655,4.83,11482,82.77,17.13,1.34,1.86,180,73,998,107,2.47,18.04,7.31,11276,700,164,998,536,4.27,70.14,16.43,13210,998,998,998,0,1.00,100.00,100.00,0,821,998,82.26,737,998,73.85,615,998,61.62,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.10,2.10,2.25,0.25,2.00,16.55,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),82.77
2025-04-03,monthly,998,127,870,1,-743,0.15,10739,12.73,87.17,-5.98,5.32,148,610,998,-462,0.24,14.83,61.12,10814,181,801,998,-620,0.23,18.14,80.26,12590,998,998,998,0,1.00,100.00,100.00,0,145,998,14.53,174,998,17.43,207,998,20.74,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.20,2.00,2.25,0.25,2.00,2.55,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),12.73
2025-04-04,monthly,998,38,960,0,-922,0.04,9817,3.81,96.19,-5.46,3.25,44,872,998,-828,0.05,4.41,87.37,9986,51,964,998,-913,0.05,5.11,96.59,11677,998,998,998,0,1.00,100.00,100.00,0,13,998,1.30,20,998,2.00,45,998,4.51,0,1,0,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.30,1.90,2.25,0.30,1.95,0.76,Very Poor,Weak Signal (Bearish),Neutral,3.81
2025-04-07,monthly,998,320,675,3,-355,0.47,9462,32.06,67.64,-0.77,2.54,1,845,998,-844,0.00,0.10,84.67,9142,37,889,998,-852,0.04,3.71,89.08,10825,998,998,998,0,1.00,100.00,100.00,0,79,998,7.92,12,998,1.20,21,998,2.10,0,1,0,1,1,1,0,1,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.10,0.30,1.80,2.25,0.25,2.00,6.41,Very Poor,Weak Signal (Bearish),Neutral,32.06
2025-04-08,monthly,998,126,872,0,-746,0.14,8716,12.63,87.37,-2.33,2.49,7,348,998,-341,0.02,0.70,34.87,8801,253,360,998,-107,0.70,25.35,36.07,10718,998,998,998,0,1.00,100.00,100.00,0,118,998,11.82,7,998,0.70,11,998,1.10,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.60,1.60,2.10,0.40,1.70,2.25,0.30,1.95,2.53,Very Poor,Weak Signal (Bearish),Neutral,12.63
2025-04-09,monthly,998,988,10,0,978,98.80,9694,99.00,1.00,9.45,5.06,26,404,998,-378,0.06,2.61,40.48,8423,774,424,998,350,1.83,77.56,42.48,11068,998,998,998,0,1.00,100.00,100.00,0,977,998,97.90,748,998,74.95,284,998,28.46,0,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.60,1.60,2.20,0.40,1.80,2.30,0.30,2.00,19.80,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),99.00
2025-04-10,monthly,998,103,894,1,-791,0.12,8903,10.32,89.58,-3.93,3.30,14,17,998,-3,0.82,1.40,1.70,8420,119,20,998,99,5.95,11.92,2.00,11167,998,998,998,0,1.00,100.00,100.00,0,626,998,62.73,526,998,52.71,131,998,13.13,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.60,1.60,2.20,0.50,1.70,2.30,0.30,2.00,2.06,Very Poor,Weak Signal (Bearish),Neutral,10.32
2025-04-11,monthly,998,836,156,6,680,5.36,9583,83.77,15.63,1.50,1.93,38,13,998,25,2.92,3.81,1.30,8445,201,19,998,182,10.58,20.14,1.90,11349,998,998,998,0,1.00,100.00,100.00,0,433,998,43.39,816,998,81.76,271,998,27.15,0,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.40,2.00,2.30,0.40,1.90,2.30,0.30,2.00,16.75,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),83.77
2025-04-14,monthly,998,823,174,1,649,4.73,10232,82.46,17.43,1.24,1.69,65,0,998,65,,6.51,0.00,8510,734,18,998,716,40.78,73.55,1.80,12065,998,998,998,0,1.00,100.00,100.00,0,889,998,89.08,917,998,91.88,441,998,44.19,0,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.40,2.20,2.40,0.40,2.00,2.30,0.30,2.00,16.49,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),82.46
2025-04-15,monthly,998,425,568,5,-143,0.75,10089,42.59,56.91,-0.22,1.65,43,3,998,40,14.33,4.31,0.30,8550,502,29,998,473,17.31,50.30,2.91,12538,998,998,998,0,1.00,100.00,100.00,0,604,998,60.52,825,998,82.67,461,998,46.19,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.20,2.40,2.40,0.40,2.00,2.30,0.25,2.05,8.52,Very Poor,Neutral,Neutral,42.59
2025-04-16,monthly,998,157,838,3,-681,0.19,9408,15.73,83.97,-1.31,1.65,22,13,998,9,1.69,2.20,1.30,8559,187,662,998,-475,0.28,18.74,66.33,12063,998,998,998,0,1.00,100.00,100.00,0,186,998,18.64,348,998,34.87,366,998,36.67,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.40,0.40,2.00,2.30,0.50,1.80,2.25,0.30,1.95,3.15,Very Poor,Weak Signal (Bearish),Neutral,15.73
2025-04-17,monthly,998,768,228,2,540,3.37,9948,76.95,22.85,0.85,2.13,31,17,998,14,1.82,3.11,1.70,8573,268,180,998,88,1.49,26.85,18.04,12151,998,998,998,0,1.00,100.00,100.00,0,575,998,57.62,589,998,59.02,548,998,54.91,0,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.20,2.40,2.40,0.40,2.00,2.30,0.30,2.00,15.39,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),76.95
2025-04-21,monthly,998,74,922,2,-848,0.08,9100,7.41,92.38,-2.25,1.76,22,36,998,-14,0.61,2.20,3.61,8559,75,750,998,-675,0.10,7.52,75.15,11476,998,998,998,0,1.00,100.00,100.00,0,150,998,15.03,176,998,17.64,342,998,34.27,0,1,0,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.40,0.40,2.00,2.40,0.40,2.00,2.30,0.35,1.95,1.48,Very Poor,Weak Signal (Bearish),Neutral,7.41
2025-04-22,monthly,998,967,30,1,937,32.23,10037,96.89,3.01,2.60,1.76,109,10,998,99,10.90,10.92,1.00,8658,435,56,998,379,7.77,43.59,5.61,11855,998,998,998,0,1.00,100.00,100.00,0,862,998,86.37,653,998,65.43,758,998,75.95,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.40,2.00,2.50,0.40,2.10,2.30,0.35,1.95,19.38,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),96.89
2025-04-23,monthly,998,772,224,2,548,3.45,10585,77.35,22.44,1.47,2.47,505,5,998,500,101.00,50.60,0.50,9158,902,49,998,853,18.41,90.38,4.91,12708,998,998,998,0,1.00,100.00,100.00,0,907,998,90.88,851,998,85.27,866,998,86.77,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.40,2.20,2.60,0.30,2.30,2.35,0.35,2.00,15.47,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),77.35
2025-04-24,monthly,998,835,162,1,673,5.15,11258,83.67,16.23,2.17,2.75,235,12,998,223,19.58,23.55,1.20,9381,356,117,998,239,3.04,35.67,11.72,12947,998,998,998,0,1.00,100.00,100.00,0,841,998,84.27,876,998,87.78,896,998,89.78,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.80,0.20,2.60,2.60,0.30,2.30,2.40,0.35,2.05,16.73,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),83.67
2025-04-25,monthly,998,452,541,5,-89,0.84,11169,45.29,54.21,-0.11,2.50,261,25,998,236,10.44,26.15,2.51,9617,336,208,998,128,1.62,33.67,20.84,13075,998,998,998,0,1.00,100.00,100.00,0,681,998,68.24,803,998,80.46,818,998,81.96,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.20,2.40,2.60,0.20,2.40,2.40,0.35,2.05,9.06,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),45.29
2025-04-28,monthly,998,672,321,5,351,2.09,11520,67.33,32.16,0.41,1.11,371,8,998,363,46.38,37.17,0.80,9980,615,113,998,502,5.44,61.62,11.32,13577,998,998,998,0,1.00,100.00,100.00,0,637,998,63.83,844,998,84.57,843,998,84.47,1,1,1,1,1,1,1,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.00,2.60,2.50,0.20,2.30,2.40,0.30,2.10,13.47,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),67.33
2025-04-29,monthly,998,709,281,8,428,2.52,11948,71.04,28.16,0.56,1.56,286,31,998,255,9.23,28.66,3.11,10235,475,247,998,228,1.92,47.60,24.75,13805,998,998,998,0,1.00,100.00,100.00,0,744,998,74.55,823,998,82.46,870,998,87.17,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.00,2.60,2.50,0.20,2.30,2.45,0.30,2.15,14.21,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),71.04
2025-04-30,monthly,998,530,464,4,66,1.14,12014,53.11,46.49,-0.06,2.05,199,48,998,151,4.15,19.94,4.81,10386,359,655,998,-296,0.55,35.97,65.63,13509,998,998,998,0,1.00,100.00,100.00,0,603,998,60.42,722,998,72.34,837,998,83.87,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.50,0.20,2.30,2.45,0.30,2.15,10.62,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),53.11
2025-05-01,monthly,998,512,481,5,31,1.06,12045,51.30,48.20,0.06,2.69,414,42,998,372,9.86,41.48,4.21,10758,621,130,998,491,4.78,62.22,13.03,14000,998,998,998,0,1.00,100.00,100.00,0,505,998,50.60,608,998,60.92,789,998,79.06,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.50,0.10,2.40,2.40,0.30,2.10,10.26,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),51.30
2025-05-02,monthly,998,899,97,2,802,9.27,12847,90.08,9.72,2.00,2.50,548,26,998,522,21.08,54.91,2.61,11280,771,92,998,679,8.38,77.25,9.22,14679,998,998,998,0,1.00,100.00,100.00,0,837,998,83.87,832,998,83.37,865,998,86.67,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.50,0.10,2.40,2.45,0.25,2.20,18.02,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),90.08
2025-05-05,monthly,998,379,611,8,-232,0.62,12615,37.98,61.22,-0.34,1.79,362,28,998,334,12.93,36.27,2.81,11614,451,160,998,291,2.82,45.19,16.03,14970,998,998,998,0,1.00,100.00,100.00,0,716,998,71.74,741,998,74.25,818,998,81.96,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.50,0.00,2.50,2.45,0.20,2.25,7.60,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),37.98
2025-05-06,monthly,998,272,720,6,-448,0.38,12167,27.25,72.14,-0.84,2.38,120,56,998,64,2.14,12.02,5.61,11678,170,541,998,-371,0.31,17.03,54.21,14599,998,998,998,0,1.00,100.00,100.00,0,256,998,25.65,550,998,55.11,720,998,72.14,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.40,0.10,2.30,2.45,0.25,2.20,5.45,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),27.25
2025-05-07,monthly,998,678,314,6,364,2.16,12531,67.94,31.46,0.53,2.33,239,67,998,172,3.57,23.95,6.71,11850,351,289,998,62,1.21,35.17,28.96,14661,998,998,998,0,1.00,100.00,100.00,0,537,998,53.81,605,998,60.62,710,998,71.14,1,1,1,1,1,1,1,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.30,0.10,2.20,2.45,0.20,2.25,13.59,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),67.94
2025-05-08,monthly,998,742,251,5,491,2.96,13022,74.35,25.15,1.36,2.73,474,49,998,425,9.67,47.49,4.91,12275,737,150,998,587,4.91,73.85,15.03,15248,998,998,998,0,1.00,100.00,100.00,0,768,998,76.95,738,998,73.95,747,998,74.85,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.30,0.10,2.20,2.45,0.20,2.25,14.87,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),74.35
2025-05-09,monthly,998,474,518,6,-44,0.92,12978,47.49,51.90,-0.04,2.57,216,45,998,171,4.80,21.64,4.51,12446,353,201,998,152,1.76,35.37,20.14,15400,998,998,998,0,1.00,100.00,100.00,0,649,998,65.03,675,998,67.64,737,998,73.85,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.30,0.10,2.20,2.45,0.15,2.30,9.50,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),47.49
2025-05-12,monthly,998,843,154,1,689,5.47,13667,84.47,15.43,3.42,3.59,644,69,998,575,9.33,64.53,6.91,13021,783,179,998,604,4.37,78.46,17.94,16004,998,998,998,0,1.00,100.00,100.00,0,837,998,83.87,832,998,83.37,818,998,81.96,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.40,0.10,2.30,2.45,0.15,2.30,16.89,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),84.47
2025-05-13,monthly,998,530,465,3,65,1.14,13732,53.11,46.59,0.35,2.58,414,73,998,341,5.67,41.48,7.31,13362,483,145,998,338,3.33,48.40,14.53,16342,998,998,998,0,1.00,100.00,100.00,0,732,998,73.35,772,998,77.35,767,998,76.85,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.10,2.20,2.40,0.15,2.25,10.62,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),53.11
2025-05-14,monthly,998,332,658,8,-326,0.50,13406,33.27,65.93,-0.43,2.09,198,113,998,85,1.75,19.84,11.32,13447,235,415,998,-180,0.57,23.55,41.58,16162,998,998,998,0,1.00,100.00,100.00,0,413,998,41.38,683,998,68.44,715,998,71.64,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.10,2.20,2.40,0.15,2.25,6.65,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),33.27
